
=== 西瓜信息表 (watermelon_data) ===
设备编号	采集时间戳	糖度(Brix)	成熟度	信息
1001	1778255100	21.54	63.37	63872
1001	1778254800	21.92	63.15	63680
1001	1778254500	22.11	63.01	63487
1001	1778254200	22.33	62.80	63327
1001	1778253900	22.02	62.68	63157
1001	1778253600	22.11	62.56	62957
1001	1778253300	22.77	62.39	62767
1001	1778253000	21.16	62.19	62567
1001	1778252700	20.88	61.98	62400
1001	1778252400	21.38	61.86	62265
1001	1778252100	20.58	61.70	62446
1001	1778251800	20.71	61.44	62646
1001	1778251500	21.78	61.26	62820
1001	1778251200	21.44	61.11	62958
1001	1778250900	20.70	61.01	63127
1001	1778250600	21.02	60.95	63294
1001	1778250300	20.92	60.82	63428
1001	1778250000	20.70	60.67	63532
1001	1778249700	20.47	60.60	63607
1001	1778249400	21.64	60.55	63672
1001	1778249100	21.28	60.43	63699
1001	1778248800	21.91	60.34	63687
1001	1778248500	20.66	60.29	63681
1001	1778248200	21.28	60.25	63671
1001	1778247900	20.60	60.25	63673
1001	1778247600	19.82	60.24	63659
1001	1778247300	20.78	60.32	63646
1001	1778247000	21.45	60.31	63638
1001	1778246700	21.43	60.23	63622
1001	1778246400	21.72	60.22	63611
1001	1778246100	20.99	60.27	63587
1001	1778245800	19.75	60.26	63538
1001	1778245500	20.73	60.32	63495
1001	1778245200	20.33	60.33	63481
1001	1778244900	19.79	60.27	63454
1001	1778244600	19.68	60.30	63461
1001	1778244300	20.37	60.40	63490
1001	1778244000	21.01	60.51	63533
1001	1778243700	20.25	60.66	63581
1001	1778243400	20.82	60.76	63552
1001	1778243100	20.10	60.92	63522
1001	1778242800	19.89	61.17	63469
1001	1778242500	20.47	61.44	63453
1001	1778242200	20.46	61.72	63434
1001	1778241900	20.31	61.99	63383
1001	1778241600	20.86	62.17	63314
1001	1778241300	19.89	62.39	63282
1001	1778241000	20.81	62.62	63247
1001	1778240700	20.53	62.89	63185
1001	1778240400	19.97	63.17	63083
1001	1778240100	20.10	62.74	63018
1001	1778239800	19.63	62.28	62955
1001	1778239500	20.73	61.90	62854
1001	1778239200	20.52	61.52	62735
1001	1778238900	20.10	61.19	62616
1001	1778238600	21.05	60.83	62523
1001	1778238300	20.64	60.37	62450
1001	1778238000	20.63	59.87	62407
1001	1778237700	25.71	59.37	62326
1001	1778237400	25.72	58.93	62270
1001	1778237100	25.40	58.47	62248
1001	1778236800	24.80	58.10	62226
1001	1778236500	25.63	57.70	62217
1001	1778236200	24.56	57.30	62211
1001	1778235900	24.49	56.92	62215
1001	1778235600	24.85	56.54	62250
1001	1778235300	25.26	56.12	62259
1001	1778235000	25.15	55.76	62303
1001	1778234700	25.00	55.49	62331
1001	1778234400	25.66	55.21	62388
1001	1778234100	26.54	54.96	62412
1001	1778233800	26.80	54.67	62430
1001	1778233500	26.05	54.38	62424
1001	1778233200	26.67	54.05	62385
1001	1778232900	26.42	53.74	62372
1001	1778232600	26.22	53.51	62371
1001	1778232300	25.89	53.34	62347
1001	1778232000	27.17	53.08	62323
1001	1778231700	26.55	52.74	62314
1001	1778231400	26.06	52.36	62284
1001	1778231100	26.71	51.99	62243
1001	1778230800	26.05	51.71	62163
1001	1778230500	27.62	51.81	62100
1001	1778230200	26.81	51.88	62064
1001	1778229900	27.24	51.91	62052
1001	1778229600	28.44	51.93	62022
1001	1778229300	27.84	51.87	62031
1001	1778229000	28.05	51.73	62064
1001	1778228700	28.44	51.55	62069
1001	1778228400	27.17	51.40	62090
1001	1778228100	27.47	51.21	62073
1001	1778227800	27.44	51.11	62120
1001	1778227500	27.78	51.10	62182
1001	1778227200	28.47	51.10	62224
1001	1778226900	29.25	51.07	62278
1001	1778226600	27.85	51.05	62317
1001	1778226300	27.70	50.98	62317
1001	1778226000	29.09	50.90	62285
1001	1778225700	28.18	50.06	62239
1001	1778225400	28.19	50.41	62221
1001	1778225100	29.38	50.67	62175
1001	1778224800	28.78	50.99	62153
1001	1778224500	28.76	51.29	62093
1001	1778224200	29.18	51.52	62018
1001	1778223900	29.10	51.71	61949
1001	1778223600	29.35	51.86	61857
1001	1778223300	30.11	51.93	61766
1001	1778223000	29.01	52.10	61640
1001	1778222700	29.66	52.36	61500
1001	1778222400	30.18	52.60	61372
1001	1778222100	29.23	52.93	61273
1001	1778221800	29.18	53.30	61202
1001	1778221500	28.66	53.71	61105
1001	1778221200	29.76	54.19	61011
1001	1778220900	28.60	54.69	60891
1001	1778220600	30.23	55.19	60768
1001	1778220300	28.69	55.69	60678
1001	1778220000	28.70	56.13	60579
1001	1778219700	29.40	56.63	60465
1001	1778219400	30.69	57.07	60322
1001	1778219100	30.57	57.52	60171
1001	1778218800	29.44	58.02	60053
1001	1778218500	30.01	58.52	59910
1001	1778218200	30.20	59.02	59742
1001	1778217900	30.45	58.53	59579
1001	1778217600	30.05	58.03	59427
1001	1778217300	30.23	57.54	59254
1001	1778217000	30.30	57.04	59085
1001	1778216700	30.43	56.54	58929
1001	1778216400	30.33	56.04	58737
1001	1778216100	29.72	55.59	58550
1001	1778215800	29.92	55.09	58375
1001	1778215500	29.04	54.65	58236
1001	1778215200	29.32	54.29	58067
1001	1778214900	29.41	53.99	57886
1001	1778214600	29.64	53.66	57727
1001	1778214300	30.20	53.35	57562
1001	1778214000	29.03	53.04	57372
1001	1778213700	30.14	52.75	57172
1001	1778213400	30.32	52.46	56972
1001	1778213100	30.97	52.25	56774
1001	1778212800	30.00	52.01	56598
1001	1778212500	30.30	51.81	56452
1001	1778212200	30.04	51.70	56293
1001	1778211900	30.61	51.65	56147
1001	1778211600	29.78	51.64	56247
1001	1778211300	29.69	50.06	56374
1001	1778211000	29.85	50.23	56464
1001	1778210700	30.72	50.37	56552
1001	1778210400	30.46	50.52	56601
1001	1778210100	29.79	50.71	56613
1001	1778209800	28.94	50.98	56602
1001	1778209500	29.48	51.28	56561
1001	1778209200	30.23	51.63	56485
1001	1778208900	30.23	51.97	56425
1001	1778208600	28.97	52.39	56382
1001	1778208300	29.15	52.81	56318
1001	1778208000	28.63	53.31	56274
1001	1778207700	28.79	53.81	56223
1001	1778207400	29.92	54.31	56158
1001	1778207100	29.92	54.81	56095
1001	1778206800	30.25	55.31	56030
1001	1778206500	28.45	55.79	55941
1001	1778206200	30.11	56.29	55846
1001	1778205900	29.07	56.71	55772
1001	1778205600	29.45	57.06	55719
1001	1778205300	28.95	57.45	55660
1001	1778205000	28.30	57.90	55617
1001	1778204700	27.74	58.40	55590
1001	1778204400	27.78	58.90	55602
1001	1778204100	29.41	59.40	55593
1001	1778203800	28.45	59.90	55549
1001	1778203500	27.70	60.40	55468
1001	1778203200	29.15	60.86	55392
1001	1778202900	28.25	61.28	55334
1001	1778202600	28.29	61.74	55275
1001	1778202300	27.87	62.24	55235
1001	1778202000	27.94	62.74	55225
1001	1778201700	27.90	63.17	55207
1001	1778201400	27.17	63.56	55162
1001	1778201100	27.95	63.95	55053
1001	1778200800	27.93	64.30	55177
1001	1778200500	27.95	63.80	55266
1001	1778200200	27.37	63.30	55332
1001	1778199900	28.29	62.80	55384
1001	1778199600	28.33	62.30	55399
1001	1778199300	27.91	61.80	55420
1001	1778199000	26.68	61.30	55471
1001	1778198700	28.25	60.80	55559
1001	1778198400	28.36	60.30	55658
1001	1778198100	26.44	59.80	55767
1001	1778197800	26.44	59.39	55861
1001	1778197500	26.38	58.93	55928
1001	1778197200	25.68	58.48	55995
1001	1778196900	27.18	57.99	56097
1001	1778196600	26.83	57.50	56168
1001	1778196300	27.03	57.00	56214
1001	1778196000	25.56	56.50	56227
1001	1778195700	25.41	56.00	56277
1001	1778195400	25.71	55.56	56347
1001	1778195100	26.78	55.06	56393
1001	1778194800	27.18	54.56	56469
1001	1778194500	24.66	54.06	56584
1001	1778194200	25.85	53.58	56717
1001	1778193900	24.54	53.19	56843
1001	1778193600	25.96	52.89	56941
1001	1778193300	24.27	52.61	57007
1001	1778193000	24.83	52.41	57088
1001	1778192700	24.85	52.19	57186
1001	1778192400	24.07	52.04	57263
1001	1778192100	25.02	51.86	57312
1001	1778191800	25.55	51.59	57374
1001	1778191500	25.30	51.35	57469
1001	1778191200	25.87	51.21	57591
1001	1778190900	24.43	51.03	57711
1001	1778190600	24.25	50.93	57828
1001	1778190300	24.88	50.85	57983
1001	1778190000	24.87	50.70	58104
1001	1778189700	24.84	50.58	58199
1001	1778189400	25.31	50.44	58264
1001	1778189100	25.19	50.29	58328
1001	1778188800	24.92	50.16	58393
1001	1778188500	24.87	50.04	58433
1001	1778188200	24.63	50.24	58451
1001	1778187900	24.87	50.41	58442
1001	1778187600	23.97	50.52	58463
1001	1778187300	24.36	50.58	58459
1001	1778187000	25.27	50.56	58416
1001	1778186700	25.59	50.58	58411
1001	1778186400	24.08	50.61	58387
1001	1778186100	24.39	50.57	58387
1001	1778185800	24.38	50.54	58398
1001	1778185500	24.42	50.61	58390
1001	1778185200	24.00	50.65	58401
1001	1778184900	24.03	50.70	58374
1001	1778184600	24.44	50.72	58359
1001	1778184300	23.97	50.73	58380
1001	1778184000	25.63	50.57	58364
1001	1778183700	23.30	50.48	58332
1001	1778183400	24.97	50.47	58289
1001	1778183100	24.54	50.43	58263
1001	1778182800	23.35	50.34	58261
1001	1778182500	24.86	50.19	58270
1001	1778182200	23.85	50.30	58301
1001	1778181900	23.79	50.80	58340
1001	1778181600	24.60	51.29	58367
1001	1778181300	24.32	51.68	58386
1001	1778181000	24.81	52.17	58379
1001	1778180700	24.92	52.60	58362
1001	1778180400	23.43	53.05	58360
1001	1778180100	24.12	53.53	58379
1001	1778179800	23.71	54.00	58398
1001	1778179500	22.88	54.42	58426
1001	1778179200	24.29	54.87	58456
1001	1778178900	23.51	55.29	58510
1001	1778178600	24.61	55.70	58572
1001	1778178300	23.86	56.20	58650
1001	1778178000	23.80	56.70	58749
1001	1778177700	23.02	57.17	58814
1001	1778177400	23.47	57.57	58914
1001	1778177100	22.76	58.07	58997
1001	1778176800	24.17	58.57	59056
1001	1778176500	23.76	59.07	59122
1001	1778176200	22.89	59.57	59200
1001	1778175900	23.51	60.07	59077
1001	1778175600	23.84	60.57	58915
1001	1778175300	22.34	61.07	58733
1001	1778175000	23.84	61.55	58541
1001	1778174700	22.45	62.01	58370
1001	1778174400	22.73	62.37	58216
1001	1778174100	23.53	62.63	58323
1001	1778173800	22.74	62.83	58391
1001	1778173500	23.66	63.09	58425
1001	1778173200	22.69	63.36	58464
1001	1778172900	21.81	63.65	58532
1001	1778172600	23.34	63.94	58619
1001	1778172300	22.90	64.29	58668
1001	1778172000	22.05	64.55	58718
1001	1778171700	22.98	64.86	58761
1001	1778171400	22.73	65.21	58778
1001	1778171100	22.73	65.52	58832
1001	1778170800	21.75	65.75	58888
1001	1778170500	21.64	65.93	58981
1001	1778170200	22.13	66.17	59095
1001	1778169900	21.71	66.44	59184
1001	1778169600	21.74	66.65	59291
1001	1778169300	21.81	66.81	59373
1001	1778169000	21.05	67.03	59490
1001	1778168700	20.98	67.21	59582
1001	1778168400	21.57	67.47	59673
1001	1778168100	21.92	67.63	59773
1001	1778167800	22.00	67.75	59863
1001	1778167500	21.85	67.90	59959
1001	1778167200	21.13	67.99	60052
1001	1778166900	21.46	68.07	60135
1001	1778166600	20.97	68.16	60213
1001	1778166300	21.99	68.29	60290
1001	1778166000	21.11	68.35	60392
1001	1778165700	20.50	68.46	60476
1001	1778165400	20.57	68.52	60410
1001	1778165100	21.07	68.56	60383
1001	1778164800	21.00	68.61	60387
1001	1778164500	21.71	68.65	60393
1001	1778164200	21.08	68.76	60405
1001	1778163900	22.24	68.80	60379
1001	1778163600	21.11	68.78	60339
1001	1778163300	21.36	68.78	60280
1001	1778163000	21.28	68.72	60219
1001	1778162700	21.29	68.64	60157
1001	1778162400	21.44	68.55	60124
1001	1778162100	21.20	68.54	60119
1001	1778161800	21.02	68.61	60146
1001	1778161500	19.84	68.70	60193
1001	1778161200	20.55	68.77	60277
1001	1778160900	20.17	68.94	60336
1001	1778160600	20.12	69.82	60420
1001	1778160300	20.28	69.53	60500
1001	1778160000	21.73	69.32	60558
1001	1778159700	21.02	69.02	60642
1001	1778159400	20.09	68.66	60713
1001	1778159100	21.63	68.32	60785
1001	1778158800	20.43	68.00	60831
1001	1778158500	19.75	67.62	60908
1001	1778158200	20.77	67.32	61003
1001	1778157900	20.47	67.11	61099
1001	1778157600	21.30	66.87	61186
1001	1778157300	19.66	66.73	61241
1001	1778157000	20.70	66.69	61259
1001	1778156700	20.63	66.63	61246
1001	1778156400	21.14	66.50	61231
1001	1778156100	21.13	66.38	61191
1001	1778155800	20.57	66.18	61136
1001	1778155500	20.85	66.00	61046
1001	1778155200	20.20	65.84	60970
1001	1778154900	20.93	65.75	60897
1001	1778154600	20.64	65.69	60847
1001	1778154300	20.55	65.54	60768
1001	1778154000	21.07	65.39	60724
1001	1778153700	19.56	65.39	60654
1001	1778153400	21.05	65.29	60561
1001	1778153100	20.70	65.13	60449
1001	1778152800	20.44	65.01	60318
1001	1778152500	19.20	64.98	60162
1001	1778152200	20.51	65.01	59970
1001	1778151900	20.02	65.10	59771
1001	1778151600	20.99	65.26	59571
1001	1778151300	25.55	65.35	59371
1001	1778151000	25.80	65.45	59171
1001	1778150700	25.50	65.52	58981
1001	1778150400	25.10	65.61	58781
1001	1778150100	24.75	65.79	58584
1001	1778149800	24.66	66.03	58388
1001	1778149500	25.66	66.30	58212
1001	1778149200	25.91	66.52	58015
1001	1778148900	25.44	66.81	57815
1001	1778148600	24.31	67.02	57622
1001	1778148300	24.19	67.18	57469
1001	1778148000	25.97	67.32	57337
1001	1778147700	26.65	67.36	57235
1001	1778147400	27.04	67.32	57152
1001	1778147100	25.84	67.37	57096
1001	1778146800	25.74	67.43	57038
1001	1778146500	26.16	67.53	57008
1001	1778146200	26.78	67.61	57003
1001	1778145900	26.15	67.75	56966
1001	1778145600	26.56	67.95	56931
1001	1778145300	26.95	68.05	56869
1001	1778145000	26.13	69.99	56780
1001	1778144700	26.69	69.89	56720
1001	1778144400	26.17	69.88	56637
1001	1778144100	27.01	69.87	56585
1001	1778143800	26.82	69.77	56561
1001	1778143500	27.60	69.72	56538
1001	1778143200	27.29	69.60	56495
1001	1778142900	27.67	69.40	56484
1001	1778142600	27.34	69.25	56497
1001	1778142300	27.45	69.01	56496
1001	1778142000	27.34	68.74	56471
1001	1778141700	27.58	68.54	56485
1001	1778141400	26.62	68.35	56489
1001	1778141100	27.85	68.22	56483
1001	1778140800	27.25	68.11	56475
1001	1778140500	28.44	67.92	56489
1001	1778140200	28.72	67.64	56510
1001	1778139900	28.40	67.32	56492
1001	1778139600	27.87	66.90	56443
1001	1778139300	28.57	66.51	56423
1001	1778139000	28.30	66.06	56431
1001	1778138700	28.63	65.56	56406
1001	1778138400	27.80	66.06	56406
1001	1778138100	28.64	66.56	56443
1001	1778137800	29.30	67.00	56502
1001	1778137500	28.19	67.41	56579
1001	1778137200	29.47	67.78	56657
1001	1778136900	29.63	68.06	56716
1001	1778136600	30.01	68.37	56736
1001	1778136300	30.22	68.69	56751
1001	1778136000	29.38	69.06	56731
1001	1778135700	28.80	69.35	56685
1001	1778135400	29.38	69.59	56603
1001	1778135100	29.30	69.84	56520
1001	1778134800	28.44	69.46	56608
1001	1778134500	29.45	69.06	56671
1001	1778134200	29.58	68.56	56754
1001	1778133900	28.89	68.07	56819
1001	1778133600	29.94	67.57	56859
1001	1778133300	29.01	67.12	56860
1001	1778133000	28.90	66.75	56881
1001	1778132700	30.78	66.32	56899
1001	1778132400	29.84	65.84	56886
1001	1778132100	30.05	65.43	56846
1001	1778131800	29.47	64.97	56796
1001	1778131500	29.27	64.60	56785
1001	1778131200	30.15	64.16	56758
1001	1778130900	29.33	63.79	56744
1001	1778130600	29.72	63.34	56722
1001	1778130300	29.36	62.97	56673
1001	1778130000	29.85	62.57	56651
1001	1778129700	29.16	62.11	56649
1001	1778129400	30.68	61.61	56648
1001	1778129100	29.90	61.12	56671
1001	1778128800	29.12	60.62	56691
1001	1778128500	29.48	60.14	56735
1001	1778128200	29.41	59.69	56771
1001	1778127900	30.05	59.24	56835
1001	1778127600	30.54	58.80	56933
1001	1778127300	30.83	58.34	57012
1001	1778127000	30.34	57.94	57126
1001	1778126700	30.53	57.63	57260
1001	1778126400	30.92	57.31	57392
1001	1778126100	29.67	56.94	57501
1001	1778125800	29.59	56.64	57579
1001	1778125500	29.78	56.26	57645
1001	1778125200	29.20	55.86	57677
1001	1778124900	28.97	55.49	57690
1001	1778124600	29.07	55.06	57668
1001	1778124300	29.91	54.56	57621
1001	1778124000	29.99	54.06	57536
1001	1778123700	29.28	53.65	57449
1001	1778123400	30.29	53.26	57396
1001	1778123100	29.12	52.86	57347
1001	1778122800	29.21	52.51	57271
1001	1778122500	29.94	52.19	57157
1001	1778122200	29.19	51.89	57080
1001	1778121900	29.01	51.58	56966
1001	1778121600	30.23	51.31	56835
1001	1778121300	28.73	51.13	56743
1001	1778121000	28.57	50.11	56651
1001	1778120700	29.85	50.51	56591
1001	1778120400	29.74	50.82	56566
1001	1778120100	28.92	51.08	56504
1001	1778119800	28.92	51.36	56442
1001	1778119500	28.50	51.60	56392
1001	1778119200	29.85	51.89	56367
1001	1778118900	28.00	52.26	56360
1001	1778118600	28.12	52.63	56382
1001	1778118300	27.70	52.93	56408
1001	1778118000	27.93	53.18	56436
1001	1778117700	29.46	53.52	56445
1001	1778117400	28.65	53.76	56445
1001	1778117100	27.90	54.05	56407
1001	1778116800	27.88	54.37	56342
1001	1778116500	27.61	54.61	56261
1001	1778116200	28.16	54.91	56145
1001	1778115900	27.73	55.14	56026
1001	1778115600	27.84	55.37	55912
1001	1778115300	27.17	55.53	55765
1001	1778115000	26.88	55.66	55653
1001	1778114700	28.49	55.82	55543
1001	1778114400	28.18	56.04	55466
1001	1778114100	27.22	56.24	55410
1001	1778113800	27.28	56.38	55130
1001	1778113500	27.75	56.43	55321
1001	1778113200	26.63	56.51	55482
1001	1778112900	28.10	56.66	55682
1001	1778112600	28.44	56.76	55851
1001	1778112300	27.94	56.95	56045
1001	1778112000	27.07	57.20	56240
1001	1778111700	26.28	57.38	56414
1001	1778111400	26.17	57.47	56599
1001	1778111100	25.52	57.62	56745
1001	1778110800	26.17	57.73	56921
1001	1778110500	26.17	57.85	57102
1001	1778110200	27.17	57.99	57264
1001	1778109900	25.61	58.19	57413
1001	1778109600	26.00	58.29	57596
1001	1778109300	25.57	58.36	57796
1001	1778109000	26.61	58.43	57970
1001	1778108700	26.59	58.33	58170
1001	1778108400	25.71	58.18	57985
1001	1778108100	25.68	58.12	57809
1001	1778107800	24.34	58.06	57643
1001	1778107500	25.36	58.10	57459
1001	1778107200	25.30	58.16	57286
1001	1778106900	24.53	58.19	57148
1001	1778106600	25.23	58.25	57048
1001	1778106300	24.08	58.36	56932
1001	1778106000	25.16	58.37	56782
1001	1778105700	25.73	58.31	56638
1001	1778105400	24.42	58.28	56500
1001	1778105100	24.46	58.16	56392
1001	1778104800	24.42	58.01	56319
1001	1778104500	25.82	57.95	56223
1001	1778104200	25.21	57.87	56151
1001	1778103900	24.65	57.81	56099
1001	1778103600	25.17	57.72	56015
1001	1778103300	25.31	57.60	55907
1001	1778103000	24.36	57.47	55779
1001	1778102700	24.16	57.34	55661
1001	1778102400	24.33	57.22	55545
1001	1778102100	25.67	57.11	55445
1001	1778101800	25.58	57.09	55359
1001	1778101500	24.06	57.09	55062
1001	1778101200	24.35	57.04	55262
1001	1778100900	24.91	56.93	55462
1001	1778100600	24.10	56.81	55641
1001	1778100300	24.96	56.64	55803
1001	1778100000	23.89	56.39	55965
1001	1778099700	24.37	56.21	56165
1001	1778099400	24.64	56.06	56352
1001	1778099100	23.75	55.84	56546
1001	1778098800	23.91	55.56	56746
1001	1778098500	24.07	55.26	56946
1001	1778098200	24.68	54.94	57145
1001	1778097900	23.83	54.58	57306
1001	1778097600	24.78	54.20	57475
1001	1778097300	24.96	53.85	57646
1001	1778097000	23.50	53.45	57809
1001	1778096700	24.77	53.11	57990
1001	1778096400	24.06	52.72	58173
1001	1778096100	24.69	52.42	58349
1001	1778095800	25.00	52.15	58530
1001	1778095500	25.22	51.91	58693
1001	1778095200	23.67	52.17	58869
1001	1778094900	24.76	52.42	59040
1001	1778094600	24.80	52.65	59198
1001	1778094300	23.51	52.91	59316
1001	1778094000	23.35	53.15	59397
1001	1778093700	24.32	53.44	59451
1001	1778093400	24.44	53.74	59534
1001	1778093100	22.96	53.95	59589
1001	1778092800	23.55	54.14	59675
1001	1778092500	22.79	54.34	59791
1001	1778092200	23.28	53.98	59887
1001	1778091900	23.27	53.65	59996
1001	1778091600	22.91	53.35	60123
1001	1778091300	22.97	53.04	60248
1001	1778091000	24.16	52.68	60404
1001	1778090700	23.97	52.96	60544
1001	1778090400	22.93	53.22	60685
1001	1778090100	22.44	53.51	60846
1001	1778089800	23.62	53.73	60987
1001	1778089500	23.83	53.94	61151
1001	1778089200	23.73	54.20	61316
1001	1778088900	22.85	54.50	61481
1001	1778088600	24.07	54.75	61615
1001	1778088300	23.31	54.92	61763
1001	1778088000	23.42	55.17	61933
1001	1778087700	22.98	55.42	62075
1001	1778087400	24.02	55.64	62205
1001	1778087100	22.32	55.95	62331
1001	1778086800	22.30	56.23	62428
1001	1778086500	21.93	56.46	62518
1001	1778086200	23.24	56.71	62604
1001	1778085900	21.87	57.03	62661
1001	1778085600	21.81	57.26	62709
1001	1778085300	21.88	57.52	62776
1001	1778085000	23.15	57.70	62842
1001	1778084700	23.02	57.83	62945
1001	1778084400	22.50	57.93	63045
1001	1778084100	22.98	58.05	63178
1001	1778083800	21.88	58.18	63347
1001	1778083500	21.90	58.27	63521
1001	1778083200	22.67	58.17	63660
1001	1778082900	21.23	58.02	63784
1001	1778082600	21.40	57.96	63874
1001	1778082300	21.40	57.82	63971
1001	1778082000	21.02	57.61	64029
1001	1778081700	21.87	57.41	64089
1001	1778081400	22.61	57.27	64132
1001	1778081100	22.71	57.15	64189
1001	1778080800	21.26	57.09	64231
1001	1778080500	21.72	57.12	64246
1001	1778080200	21.05	57.08	64251
1001	1778079900	21.25	57.05	64245
1001	1778079600	22.43	57.02	64252
1001	1778079300	21.87	57.02	64260
1001	1778079000	21.04	57.06	64302
1001	1778078700	21.12	57.12	64323
1001	1778078400	21.67	57.24	64375
1001	1778078100	21.14	57.44	64456
1001	1778077800	21.46	57.69	64500
1001	1778077500	20.93	57.92	64541
1001	1778077200	21.55	58.13	64571
1001	1778076900	20.51	58.29	64598
1001	1778076600	20.93	58.47	64586
1001	1778076300	21.12	58.66	64607
1001	1778076000	21.86	58.86	64638
1001	1778075700	21.07	59.07	64708
1001	1778075400	20.83	58.79	64775
1001	1778075100	21.26	58.59	64803
1001	1778074800	20.37	58.36	64837
1001	1778074500	21.21	58.22	64839
1001	1778074200	21.33	58.07	64660
1001	1778073900	20.20	57.92	64460
1001	1778073600	20.83	57.83	64260
1001	1778073300	19.73	57.76	64060
1001	1778073000	19.78	57.79	63869
1001	1778072700	20.27	57.90	63671
1001	1778072400	20.56	58.10	63471
1001	1778072100	19.91	58.31	63287
1001	1778071800	19.66	58.58	63124
1001	1778071500	20.07	58.79	62939
